ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,C_TYP_REG_SERVICE,L_TYP_REG_SERVICE,TONNAGE_DMA
2009,84,Auvergne-Rhône-Alpes,73,Savoie,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"4,77"
2009,84,Auvergne-Rhône-Alpes,73,Savoie,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"173,07"
2009,84,Auvergne-Rhône-Alpes,73,Savoie,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"567,35"
2009,84,Auvergne-Rhône-Alpes,73,Savoie,07B,Déblais et gravats,02A,Valorisation matière,"21918,92"
2009,84,Auvergne-Rhône-Alpes,73,Savoie,07B,Déblais et gravats,02D,Stockage,"7082,83"
2009,84,Auvergne-Rhône-Alpes,73,Savoie,07B,Déblais et gravats,02F,Stockage pour inertes,"4213,95"
2009,84,Auvergne-Rhône-Alpes,73,Savoie,07Z,Autres,02A,Valorisation matière,"39,67"
2009,84,Auvergne-Rhône-Alpes,73,Savoie,07Z,Autres,02B,Incinération avec récupération d'énergie,"0,91"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"235445,41"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07E,Matériaux recyclables,02A,Valorisation matière,"91455,62"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07E,Matériaux recyclables,02E,Valorisation organique,"10197,28"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"3210,52"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07E,Matériaux recyclables,02Z,Non précisé,"31,91"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07F,Déchets verts et biodéchets,02E,Valorisation organique,"54486,62"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07C,Encombrants,02A,Valorisation matière,"7745,98"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07C,Encombrants,02B,Incinération avec récupération d'énergie,"21911,56"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07C,Encombrants,02D,Stockage,"9900,74"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07C,Encombrants,02Z,Non précisé,"596,93"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"2927,68"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"23,45"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"7,86"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"683,55"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07B,Déblais et gravats,02A,Valorisation matière,"15327,45"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07B,Déblais et gravats,02D,Stockage,"1599,44"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07B,Déblais et gravats,02F,Stockage pour inertes,"12275,41"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07B,Déblais et gravats,02Z,Non précisé,"8341,32"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07Z,Autres,02A,Valorisation matière,"86,44"
2009,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07Z,Autres,02B,Incinération avec récupération d'énergie,"4,87"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"100998,99"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07A,Ordures ménagères résiduelles,02D,Stockage,"37369,40"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07E,Matériaux recyclables,02A,Valorisation matière,"50767,81"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07E,Matériaux recyclables,02E,Valorisation organique,"115,64"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"2659,10"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07E,Matériaux recyclables,02D,Stockage,"541,11"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07E,Matériaux recyclables,02Z,Non précisé,"10003,03"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07F,Déchets verts et biodéchets,02E,Valorisation organique,"38299,37"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07C,Encombrants,02A,Valorisation matière,"14,00"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07C,Encombrants,02B,Incinération avec récupération d'énergie,"7082,28"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07C,Encombrants,02D,Stockage,"8517,01"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07C,Encombrants,02Z,Non précisé,"11144,01"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"37,78"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"3,84"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"10,98"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"3909,32"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07B,Déblais et gravats,02A,Valorisation matière,"93,76"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07B,Déblais et gravats,02F,Stockage pour inertes,"12540,65"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07B,Déblais et gravats,02Z,Non précisé,"21023,87"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07Z,Autres,02A,Valorisation matière,"3,06"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07Z,Autres,02B,Incinération avec récupération d'énergie,"0,13"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07Z,Autres,02D,Stockage,"100,83"
2009,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07Z,Autres,02Z,Non précisé,"15,98"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"136325,26"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07A,Ordures ménagères résiduelles,02Z,Non précisé,"126,06"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07E,Matériaux recyclables,02A,Valorisation matière,"64643,06"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07E,Matériaux recyclables,02E,Valorisation organique,"1037,00"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"1295,00"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07E,Matériaux recyclables,02C,Incinération sans récupération d'énergie,"0,90"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07E,Matériaux recyclables,02Z,Non précisé,"898,17"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07F,Déchets verts et biodéchets,02A,Valorisation matière,"142,00"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07F,Déchets verts et biodéchets,02E,Valorisation organique,"33789,04"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07F,Déchets verts et biodéchets,02F,Stockage pour inertes,"678,00"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07F,Déchets verts et biodéchets,02Z,Non précisé,"90,00"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07C,Encombrants,02A,Valorisation matière,"1632,64"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07C,Encombrants,02B,Incinération avec récupération d'énergie,"7416,99"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07C,Encombrants,02D,Stockage,"17455,15"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07C,Encombrants,02Z,Non précisé,"3561,71"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"1175,25"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"83,87"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"19,01"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"6333,94"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07B,Déblais et gravats,02D,Stockage,"10176,11"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07B,Déblais et gravats,02F,Stockage pour inertes,"6197,65"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07B,Déblais et gravats,02Z,Non précisé,"44,00"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07Z,Autres,02A,Valorisation matière,"14,26"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07Z,Autres,02E,Valorisation organique,"2,80"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07Z,Autres,02B,Incinération avec récupération d'énergie,"21,72"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07Z,Autres,02C,Incinération sans récupération d'énergie,"8,00"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07Z,Autres,02D,Stockage,"128,67"
2009,27,Bourgogne-Franche-Comté,25,Doubs,07Z,Autres,02Z,Non précisé,"5,50"
2009,27,Bourgogne-Franche-Comté,39,Jura,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"54879,96"
2009,27,Bourgogne-Franche-Comté,39,Jura,07E,Matériaux recyclables,02A,Valorisation matière,"39970,31"
2009,27,Bourgogne-Franche-Comté,39,Jura,07F,Déchets verts et biodéchets,02E,Valorisation organique,"18512,60"
2009,27,Bourgogne-Franche-Comté,39,Jura,07C,Encombrants,02A,Valorisation matière,"1127,21"
2009,27,Bourgogne-Franche-Comté,39,Jura,07C,Encombrants,02D,Stockage,"11496,16"
2009,27,Bourgogne-Franche-Comté,39,Jura,07C,Encombrants,02F,Stockage pour inertes,"144,98"
2009,27,Bourgogne-Franche-Comté,39,Jura,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"1620,88"
2009,27,Bourgogne-Franche-Comté,39,Jura,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"68,18"
2009,27,Bourgogne-Franche-Comté,39,Jura,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"125,16"
2009,27,Bourgogne-Franche-Comté,39,Jura,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"48,24"
2009,27,Bourgogne-Franche-Comté,39,Jura,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"480,53"
2009,27,Bourgogne-Franche-Comté,39,Jura,07B,Déblais et gravats,02F,Stockage pour inertes,"7533,36"
2009,27,Bourgogne-Franche-Comté,39,Jura,07Z,Autres,02A,Valorisation matière,"11,02"
2009,27,Bourgogne-Franche-Comté,39,Jura,07Z,Autres,02B,Incinération avec récupération d'énergie,"722,64"
2009,27,Bourgogne-Franche-Comté,39,Jura,07Z,Autres,02Z,Non précisé,"6,54"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"26313,50"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07A,Ordures ménagères résiduelles,02D,Stockage,"26393,14"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07E,Matériaux recyclables,02A,Valorisation matière,"25167,50"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07E,Matériaux recyclables,02E,Valorisation organique,"206,40"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"848,87"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07E,Matériaux recyclables,02C,Incinération sans récupération d'énergie,"0,02"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07E,Matériaux recyclables,02D,Stockage,"798,16"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07E,Matériaux recyclables,02F,Stockage pour inertes,"272,28"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07E,Matériaux recyclables,02Z,Non précisé,"1176,70"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07F,Déchets verts et biodéchets,02A,Valorisation matière,"235,86"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07F,Déchets verts et biodéchets,02E,Valorisation organique,"19858,83"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07F,Déchets verts et biodéchets,02D,Stockage,"40,85"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07C,Encombrants,02A,Valorisation matière,"675,00"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07C,Encombrants,02B,Incinération avec récupération d'énergie,"818,73"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07C,Encombrants,02D,Stockage,"6812,75"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07C,Encombrants,02Z,Non précisé,"67,42"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"1935,57"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"1,66"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"1,81"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"9,69"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"290,30"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07B,Déblais et gravats,02A,Valorisation matière,"5360,94"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07B,Déblais et gravats,02D,Stockage,"3280,63"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07B,Déblais et gravats,02F,Stockage pour inertes,"1851,26"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07Z,Autres,02A,Valorisation matière,"4,34"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07Z,Autres,02B,Incinération avec récupération d'énergie,"537,37"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07Z,Autres,02D,Stockage,"3530,18"
2009,27,Bourgogne-Franche-Comté,58,Nièvre,07Z,Autres,02Z,Non précisé,"2,61"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"31735,97"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07A,Ordures ménagères résiduelles,02D,Stockage,"21019,76"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07A,Ordures ménagères résiduelles,02Z,Non précisé,"3418,41"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07E,Matériaux recyclables,02A,Valorisation matière,"39484,85"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"98,76"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07E,Matériaux recyclables,02Z,Non précisé,"2742,39"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07F,Déchets verts et biodéchets,02E,Valorisation organique,"14404,10"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07C,Encombrants,02A,Valorisation matière,"10,39"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07C,Encombrants,02B,Incinération avec récupération d'énergie,"703,49"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07C,Encombrants,02D,Stockage,"13918,24"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07C,Encombrants,02Z,Non précisé,"257,72"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"2444,21"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"1,04"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"0,36"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"32,80"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07B,Déblais et gravats,02A,Valorisation matière,"146,64"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07B,Déblais et gravats,02D,Stockage,"215,89"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07B,Déblais et gravats,02F,Stockage pour inertes,"13105,23"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07B,Déblais et gravats,02Z,Non précisé,"22,43"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07Z,Autres,02A,Valorisation matière,"1,14"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07Z,Autres,02B,Incinération avec récupération d'énergie,"0,35"
2009,27,Bourgogne-Franche-Comté,70,Haute-Saône,07Z,Autres,02Z,Non précisé,"42,64"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07A,Ordures ménagères résiduelles,02E,Valorisation organique,"15615,00"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07A,Ordures ménagères résiduelles,02D,Stockage,"111225,99"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07A,Ordures ménagères résiduelles,02Z,Non précisé,"1316,24"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07E,Matériaux recyclables,02A,Valorisation matière,"66094,44"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07E,Matériaux recyclables,02E,Valorisation organique,"4451,86"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"108,52"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07E,Matériaux recyclables,02D,Stockage,"5742,86"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07E,Matériaux recyclables,02Z,Non précisé,"517,27"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07F,Déchets verts et biodéchets,02A,Valorisation matière,"577,63"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07F,Déchets verts et biodéchets,02E,Valorisation organique,"52329,63"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07C,Encombrants,02A,Valorisation matière,"98,10"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07C,Encombrants,02B,Incinération avec récupération d'énergie,"2,25"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07C,Encombrants,02D,Stockage,"8838,29"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07C,Encombrants,02Z,Non précisé,"0,01"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"3639,64"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"874,61"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"217,11"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"142,96"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"31,39"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07B,Déblais et gravats,02A,Valorisation matière,"5508,83"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07B,Déblais et gravats,02D,Stockage,"8160,27"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07B,Déblais et gravats,02F,Stockage pour inertes,"11671,01"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07B,Déblais et gravats,02Z,Non précisé,"30,00"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07Z,Autres,02A,Valorisation matière,"1,87"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07Z,Autres,02B,Incinération avec récupération d'énergie,"23,32"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07Z,Autres,02D,Stockage,"26499,89"
2009,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07Z,Autres,02Z,Non précisé,"803,32"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"16611,30"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07A,Ordures ménagères résiduelles,02D,Stockage,"89795,20"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07E,Matériaux recyclables,02A,Valorisation matière,"29966,76"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07E,Matériaux recyclables,02E,Valorisation organique,"600,28"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07E,Matériaux recyclables,02D,Stockage,"860,48"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07E,Matériaux recyclables,02Z,Non précisé,"49,53"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07F,Déchets verts et biodéchets,02A,Valorisation matière,"975,10"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07F,Déchets verts et biodéchets,02E,Valorisation organique,"18285,58"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07C,Encombrants,02A,Valorisation matière,"88,95"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07C,Encombrants,02B,Incinération avec récupération d'énergie,"509,93"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07C,Encombrants,02D,Stockage,"17578,21"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"3021,47"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"0,11"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"0,18"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07B,Déblais et gravats,02A,Valorisation matière,"11291,89"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07B,Déblais et gravats,02D,Stockage,"2893,41"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07B,Déblais et gravats,02F,Stockage pour inertes,"3573,34"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07Z,Autres,02A,Valorisation matière,"3,70"
2009,27,Bourgogne-Franche-Comté,89,Yonne,07Z,Autres,02B,Incinération avec récupération d'énergie,"12,89"
2009,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"41201,92"
2009,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07E,Matériaux recyclables,02A,Valorisation matière,"12043,66"
2009,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07E,Matériaux recyclables,02Z,Non précisé,"110,58"
2009,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07F,Déchets verts et biodéchets,02E,Valorisation organique,"9671,11"
2009,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07C,Encombrants,02A,Valorisation matière,"60,29"
2009,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07C,Encombrants,02B,Incinération avec récupération d'énergie,"5129,01"
2009,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07C,Encombrants,02Z,Non précisé,"108,00"
2009,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"412,49"
